Host Since;Host Response Rate;Is Superhost;neighbourhood;Neighborhood Group;Latitude;Longitude;Is Exact Location;Accomodates;Bathrooms;Bedrooms;Beds;Guests Included;Min Nights;Reviews;Overall Rating;Accuracy Rating;Cleanliness Rating;Checkin Rating;Communication Rating;Location Rating;Value Rating;Instant Bookable;Price;Host Response Time_a few days or more;Host Response Time_unknown;Host Response Time_within a day;Host Response Time_within a few hours;Host Response Time_within an hour;Property Type_Apartment;Property Type_Bed and breakfast;Property Type_Boat;Property Type_Boutique hotel;Property Type_Bungalow;Property Type_Condominium;Property Type_Guest suite;Property Type_Guesthouse;Property Type_Hostel;Property Type_Hotel;Property Type_House;Property Type_Loft;Property Type_Other;Property Type_Serviced apartment;Property Type_Townhouse;Room Type_Entire home/apt;Room Type_Private room;Room Type_Shared room
2424;83.0;1.0;Altglienicke;Treptow - KÃ¶penick;52.41326;13.52321;1.0;1.0;1.5;1.0;1.0;1.0;1.0;228;98.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;24.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
922;100.0;0.0;Moabit;Mitte;52.53031999999999;13.34254;0.0;1.0;1.0;1.0;1.0;2.0;3.0;27;88.0;9.0;9.0;9.0;10.0;10.0;9.0;0.0;17.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1993;;0.0;Westend;Charlottenburg-Wilm.;52.51688000000001;13.26362;0.0;3.0;1.0;1.0;1.0;1.0;5.0;0;;;;;;;;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
388;;0.0;Prenzlauer Berg;Pankow;52.55371;13.42156;0.0;4.0;1.0;2.0;3.0;1.0;1.0;1;100.0;10.0;10.0;10.0;10.0;8.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1055;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49159000000001;13.39121;0.0;1.0;1.0;1.0;1.0;1.0;2.0;7;93.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;14.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
2082;100.0;1.0;NeukÃ¶lln;NeukÃ¶lln;52.48605;13.42634;1.0;4.0;2.0;2.0;2.0;1.0;3.0;227;95.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;69.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1059;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51991;13.46923;0.0;4.0;1.0;1.0;2.0;2.0;3.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;49.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
514;100.0;1.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49111;13.34937;1.0;3.0;1.0;1.0;2.0;1.0;3.0;58;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;120.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2469;100.0;0.0;Charlottenburg;Charlottenburg-Wilm.;52.506240000000005;13.303720000000002;0.0;6.0;1.0;2.0;4.0;4.0;4.0;8;99.0;9.0;10.0;10.0;9.0;10.0;10.0;0.0;99.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
503;;0.0;Lichtenberg;Lichtenberg;52.52885;13.47205;0.0;2.0;1.0;1.0;2.0;1.0;4.0;16;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
339;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48735;13.40324;1.0;2.0;1.5;1.0;1.0;1.0;1.0;15;95.0;10.0;8.0;10.0;10.0;10.0;9.0;1.0;38.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1203;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.486230000000006;13.396579999999998;0.0;4.0;1.0;2.0;2.0;1.0;9.0;3;100.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;120.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1651;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48038000000001;13.43744;0.0;2.0;1.0;1.0;2.0;1.0;1.0;9;98.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;28.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1616;100.0;0.0;Wedding;Mitte;52.54876;13.38089;0.0;2.0;1.0;1.0;2.0;1.0;5.0;16;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;14.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
682;90.0;0.0;Mariendorf;Tempelhof - SchÃ¶neberg;52.43566;13.3874;0.0;6.0;1.0;2.0;6.0;1.0;2.0;0;;;;;;;;0.0;145.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1272;;0.0;WeiÃensee;Pankow;52.54894;13.455729999999996;0.0;2.0;1.0;1.0;1.0;1.0;5.0;2;100.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;25.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1033;70.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50736;13.45301;0.0;2.0;1.0;1.0;1.0;1.0;2.0;35;94.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;50.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2117;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.4959;13.42623;0.0;4.0;1.0;1.0;2.0;2.0;4.0;3;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;190.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
604;100.0;0.0;Charlottenburg;Charlottenburg-Wilm.;52.50963;13.31875;0.0;3.0;1.0;1.0;2.0;2.0;2.0;0;;;;;;;;0.0;100.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1803;;0.0;Prenzlauer Berg;Pankow;52.54018000000001;13.40261;0.0;2.0;1.0;1.0;1.0;1.0;5.0;0;;;;;;;;0.0;26.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1526;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51046999999999;13.45422;0.0;2.0;1.0;1.0;1.0;1.0;1.0;19;100.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
226;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.5121;13.2903;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;120.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
1388;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.479580000000006;13.42928;0.0;2.0;1.0;1.0;2.0;1.0;4.0;0;;;;;;;;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
145;100.0;0.0;Rummelsburg;Lichtenberg;52.492090000000005;13.48776;0.0;1.0;1.0;1.0;1.0;1.0;5.0;10;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
676;50.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49386;13.41558;0.0;1.0;1.5;1.0;1.0;1.0;3.0;11;94.0;10.0;10.0;9.0;9.0;10.0;9.0;0.0;23.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1698;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49075;13.41454;0.0;3.0;1.0;2.0;3.0;4.0;2.0;44;90.0;10.0;9.0;9.0;10.0;10.0;9.0;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1231;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.50861999999999;13.46681;0.0;2.0;1.0;0.0;1.0;1.0;3.0;2;80.0;8.0;7.0;8.0;9.0;9.0;8.0;0.0;60.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2824;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49023000000001;13.41702;0.0;5.0;1.5;3.0;5.0;1.0;4.0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1496;100.0;0.0;Wilmersdorf;Charlottenburg-Wilm.;52.46798000000001;13.309079999999998;0.0;2.0;1.0;1.0;1.0;1.0;7.0;2;90.0;10.0;10.0;10.0;7.0;9.0;9.0;0.0;25.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1226;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48945;13.4292;0.0;2.0;1.0;2.0;3.0;1.0;9.0;12;94.0;9.0;9.0;10.0;10.0;9.0;10.0;0.0;90.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
185;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.485490000000006;13.44793;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;93.0;10.0;9.0;9.0;10.0;9.0;9.0;0.0;75.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
764;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.49866999999999;13.46333;0.0;4.0;1.0;1.0;1.0;2.0;2.0;106;95.0;10.0;10.0;9.0;10.0;9.0;9.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2405;;0.0;Prenzlauer Berg;Pankow;52.55096999999999;13.41107;0.0;4.0;1.0;2.0;2.0;2.0;4.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2124;100.0;0.0;Alt-Treptow;Treptow - KÃ¶penick;52.48966;13.4506;0.0;2.0;1.0;1.0;2.0;1.0;1.0;21;94.0;10.0;9.0;9.0;10.0;8.0;9.0;0.0;53.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1471;100.0;0.0;Wedding;Mitte;52.55386;13.39948;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;39.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1031;100.0;0.0;Prenzlauer Berg;Pankow;52.53207;13.4068;0.0;2.0;1.0;1.0;1.0;2.0;2.0;137;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;58.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1462;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49725999999999;13.37686;0.0;2.0;1.0;1.0;1.0;2.0;2.0;11;86.0;9.0;8.0;10.0;10.0;10.0;9.0;0.0;50.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2272;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49986;13.42768;0.0;2.0;1.5;1.0;1.0;1.0;2.0;11;89.0;9.0;8.0;9.0;9.0;10.0;9.0;0.0;38.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
903;100.0;0.0;Prenzlauer Berg;Pankow;52.55091;13.42332;0.0;2.0;1.0;0.0;1.0;1.0;1.0;0;;;;;;;;0.0;39.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1472;100.0;0.0;Mitte;Mitte;52.51543;13.42434;0.0;1.0;1.0;0.0;1.0;1.0;25.0;10;96.0;10.0;10.0;10.0;10.0;10.0;9.0;0.0;39.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
489;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50353000000001;13.4107;0.0;2.0;1.0;1.0;1.0;1.0;2.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;54.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1834;;0.0;Rummelsburg;Lichtenberg;52.50461;13.491079999999998;0.0;1.0;1.0;1.0;1.0;1.0;1.0;8;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;35.0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
2793;;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49384000000001;13.41979;1.0;4.0;1.5;1.0;4.0;1.0;2.0;63;95.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;85.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2784;100.0;0.0;Charlottenburg;Charlottenburg-Wilm.;52.51991;13.33056;0.0;2.0;1.0;1.0;1.0;1.0;3.0;7;100.0;10.0;10.0;9.0;10.0;10.0;10.0;0.0;55.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2370;100.0;1.0;Prenzlauer Berg;Pankow;52.53884;13.41771;1.0;4.0;1.0;2.0;2.0;2.0;1.0;48;91.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;105.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2505;100.0;0.0;Prenzlauer Berg;Pankow;52.54276;13.42294;0.0;4.0;2.0;2.0;2.0;4.0;3.0;19;98.0;9.0;10.0;10.0;10.0;10.0;10.0;0.0;150.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2246;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47706;13.43651;0.0;4.0;1.0;2.0;2.0;2.0;1.0;128;94.0;10.0;8.0;10.0;10.0;9.0;9.0;0.0;47.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1105;89.0;0.0;Lichterfelde;Steglitz - Zehlendorf;52.44604;13.30624;0.0;1.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;60.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
614;;0.0;Prenzlauer Berg;Pankow;52.54209;13.41656;0.0;2.0;1.0;1.0;1.0;1.0;10.0;0;;;;;;;;0.0;53.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1019;100.0;0.0;Tempelhof;Tempelhof - SchÃ¶neberg;52.45501999999999;13.41591;0.0;2.0;1.0;1.0;1.0;1.0;5.0;2;100.0;10.0;9.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1330;100.0;0.0;Prenzlauer Berg;Pankow;52.5345;13.415129999999998;0.0;4.0;1.0;1.0;2.0;1.0;2.0;8;89.0;9.0;9.0;10.0;9.0;9.0;8.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1656;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.49984;13.4648;0.0;3.0;1.0;1.0;1.0;2.0;1.0;14;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1444;;0.0;Prenzlauer Berg;Pankow;52.54588;13.419620000000002;0.0;2.0;1.0;1.0;1.0;1.0;6.0;11;89.0;9.0;9.0;9.0;8.0;10.0;8.0;0.0;94.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1102;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49736;13.385279999999998;0.0;2.0;1.0;1.0;1.0;1.0;5.0;3;93.0;9.0;9.0;10.0;10.0;9.0;10.0;0.0;46.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
948;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48705999999999;13.37905;0.0;1.0;1.0;1.0;1.0;1.0;4.0;1;;;;;;;;0.0;450.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1526;100.0;1.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49535;13.42383;1.0;2.0;1.0;1.0;1.0;1.0;10.0;66;98.0;10.0;9.0;10.0;10.0;10.0;10.0;1.0;50.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
572;90.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.51156;13.42871;0.0;1.0;1.0;1.0;1.0;1.0;1.0;131;96.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;49.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
909;90.0;1.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49249;13.36411;1.0;2.0;1.0;0.0;1.0;1.0;9.0;12;100.0;10.0;10.0;10.0;10.0;10.0;10.0;1.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1433;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52029;13.45089;0.0;3.0;1.0;1.0;1.0;2.0;1.0;4;92.0;10.0;10.0;8.0;10.0;10.0;10.0;0.0;100.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1083;100.0;0.0;Wedding;Mitte;52.54202;13.3692;0.0;2.0;1.5;1.0;1.0;2.0;1.0;13;93.0;10.0;9.0;10.0;10.0;9.0;9.0;0.0;126.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
475;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50356;13.436020000000005;0.0;2.0;1.0;1.0;1.0;1.0;4.0;3;90.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;30.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2783;100.0;0.0;Marzahn;Marzahn - Hellersdorf;52.51999;13.52559;0.0;4.0;1.0;1.0;4.0;2.0;3.0;19;80.0;9.0;9.0;10.0;9.0;6.0;8.0;0.0;40.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
1112;100.0;0.0;Mahlsdorf;Marzahn - Hellersdorf;52.53146999999999;13.63239;0.0;6.0;1.0;2.0;5.0;2.0;1.0;18;94.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;80.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2437;83.0;0.0;Altglienicke;Treptow - KÃ¶penick;52.4197;13.55315;0.0;2.0;1.0;1.0;2.0;1.0;1.0;4;93.0;10.0;9.0;10.0;10.0;9.0;10.0;0.0;30.0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
1015;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50157;13.426420000000002;0.0;2.0;1.0;1.0;1.0;1.0;1.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;42.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
689;;0.0;Mitte;Mitte;52.52609;13.40087;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;79.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2824;100.0;0.0;Prenzlauer Berg;Pankow;52.55091;13.42089;0.0;2.0;1.0;0.0;1.0;1.0;2.0;64;99.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;65.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1403;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.49506999999999;13.4287;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
802;100.0;1.0;Prenzlauer Berg;Pankow;52.54784000000001;13.40238;1.0;2.0;1.0;1.0;2.0;2.0;2.0;47;96.0;10.0;9.0;9.0;10.0;10.0;9.0;1.0;54.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1109;;0.0;Prenzlauer Berg;Pankow;52.53813;13.40998;0.0;3.0;1.5;1.0;2.0;1.0;2.0;1;100.0;10.0;8.0;10.0;10.0;10.0;10.0;0.0;45.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
365;;0.0;Charlottenburg;Charlottenburg-Wilm.;52.52611999999999;13.3033;0.0;2.0;1.0;1.0;1.0;2.0;3.0;2;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1308;;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.50185999999999;13.39995;0.0;2.0;1.0;1.0;1.0;1.0;1.0;19;93.0;9.0;9.0;10.0;10.0;10.0;9.0;0.0;31.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2872;100.0;1.0;Mitte;Mitte;52.50949;13.42013;1.0;2.0;1.0;1.0;2.0;1.0;8.0;118;97.0;10.0;9.0;10.0;10.0;10.0;9.0;1.0;90.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
992;100.0;1.0;Prenzlauer Berg;Pankow;52.53083;13.43298;1.0;2.0;1.0;1.0;1.0;2.0;2.0;131;95.0;10.0;10.0;10.0;10.0;9.0;10.0;1.0;30.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1000;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47221999999999;13.42395;0.0;2.0;1.0;1.0;1.0;1.0;2.0;13;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;70.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
820;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47314;13.45194;0.0;1.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;24.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1539;;0.0;Rummelsburg;Lichtenberg;52.50822;13.50129;0.0;4.0;1.0;2.0;2.0;1.0;6.0;8;100.0;10.0;10.0;10.0;10.0;9.0;10.0;0.0;70.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1098;100.0;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.52406;13.45049;0.0;2.0;1.0;1.0;1.0;1.0;3.0;0;;;;;;;;0.0;93.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1322;;0.0;Prenzlauer Berg;Pankow;52.53368000000001;13.43709;0.0;2.0;1.0;1.0;2.0;2.0;2.0;21;96.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;44.0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1767;;0.0;NeukÃ¶lln;NeukÃ¶lln;52.48546;13.45164;0.0;2.0;1.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;35.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2350;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49944000000001;13.35073;0.0;2.0;1.0;1.0;1.0;1.0;3.0;8;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
679;100.0;0.0;Adlershof;Treptow - KÃ¶penick;52.44501999999999;13.55191;0.0;2.0;1.0;0.0;1.0;2.0;3.0;39;98.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;85.0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0
2232;100.0;0.0;Kreuzberg;Friedrichshain-Kreuzberg;52.48553000000001;13.39165;0.0;1.0;1.0;1.0;1.0;1.0;10.0;0;;;;;;;;0.0;45.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
861;;0.0;Wedding;Mitte;52.545190000000005;13.34469;0.0;2.0;2.0;1.0;1.0;1.0;1.0;0;;;;;;;;0.0;40.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1367;;0.0;Friedrichshain;Friedrichshain-Kreuzberg;52.49961999999999;13.458429999999998;0.0;2.0;1.0;1.0;1.0;1.0;2.0;0;;;;;;;;0.0;29.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1698;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.49475;13.34665;0.0;1.0;1.0;1.0;1.0;1.0;7.0;1;;;;;;;;0.0;21.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
1350;;0.0;SchÃ¶neberg;Tempelhof - SchÃ¶neberg;52.5021;13.34076;0.0;2.0;1.0;1.0;1.0;1.0;2.0;18;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;20.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
695;100.0;0.0;Wedding;Mitte;52.55151;13.376029999999998;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1;100.0;10.0;10.0;10.0;10.0;10.0;10.0;0.0;30.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
406;100.0;0.0;NeukÃ¶lln;NeukÃ¶lln;52.47870999999999;13.42785;0.0;2.0;1.0;1.0;1.0;2.0;60.0;0;;;;;;;;0.0;100.0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2391;;0.0;Prenzlauer Berg;Pankow;52.53915;13.42087;0.0;5.0;1.0;3.0;3.0;3.0;7.0;3;90.0;9.0;6.0;8.0;7.0;9.0;9.0;0.0;80.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
198;;0.0;Alt-HohenschÃ¶nhausen;Lichtenberg;52.51386;13.49017;0.0;2.0;1.0;1.0;2.0;1.0;5.0;0;;;;;;;;0.0;65.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
